10,3718,,,PST,VDC,m/s,degtrue,deg,m/s,m/s,m/s,m/s,m/s,m/s,degtrue,deg,m/s,m/s,m/s,m/s,m/s,deg C
10,3718,2007,5,1310,12.88,9.48,232.5,7.26,12.13,1.044,9.44,13.16,1.155,8.64,233.8,7.44,10.75,1.018,8.79,11.05,1.159,3.734
10,3718,2007,5,1320,12.82,9.31,243.7,6.72,11.67,.976,9.32,12.49,1.088,8.43,248,7.66,11.36,1.04,8.52,11.61,1.177,3.564
10,3718,2007,5,1330,12.81,10.25,234.7,6.394,12.44,.964,10.3,13.56,1.121,9.27,236.5,7.16,11.82,1.165,9.42,12.73,1.271,3.637
10,3718,2007,5,1340,12.86,11.04,231,5.428,13.51,1.24,11.05,14.34,1.331,10.44,232.4,5.845,13.2,1.218,10.57,14.27,1.246,3.869
10,3718,2007,5,1350,12.98,12.35,230.1,4.514,14.88,1.174,12.39,15.65,1.373,11.55,232,4.675,13.66,1.208,11.65,14.29,1.384,3.97
10,3718,2007,5,1400,12.95,12.1,232.2,4.762,14.73,1.055,12.16,14.85,1.185,11.26,235.3,5.284,13.81,1.067,11.37,14.24,1.226,4.026
10,3718,2007,5,1410,12.96,10.95,227.5,4.42,13.66,1.096,10.99,13.74,1.171,10.01,228.5,5.054,12.59,.997,10.07,13.16,1.188,4.144
10,3718,2007,5,1420,12.94,11.24,228.3,5.93,14.27,1.312,11.25,14.08,1.31,10.29,229.8,6.38,13.35,1.194,10.36,13.34,1.267,4.296
10,3718,2007,5,1430,12.94,12.02,229.5,4.467,14.73,1.244,11.9,14.71,1.359,11.25,230.2,5.822,14.42,1.211,11.29,14.63,1.367,4.412
10,3718,2007,5,1440,12.88,9.58,230.3,6.593,13.05,1.225,9.59,14.12,1.31,8.74,232.6,6.974,11.67,1.11,8.77,12.59,1.169,4.373
10,3718,2007,5,1450,12.81,11.1,225,5.371,15.04,1.356,11.01,14.7,1.363,10.51,225.6,5.7,13.81,1.356,10.53,14.61,1.406,4.516
10,3718,2007,5,1500,12.81,10.43,232.2,8.5,13.81,1.094,10.39,13.6,1.265,9.67,233.2,9.39,12.59,1.07,9.78,13.22,1.145,4.743
10,3718,2007,5,1510,13.14,10.35,237,8.12,13.81,1.707,10.38,14.08,1.762,9.49,239.9,8.84,13.2,1.506,9.61,13.64,1.589,5.396
10,3718,2007,5,1520,13.06,5.158,267.7,31.9,11.21,2.494,5.126,11.5,2.58,4.12,291.4,39.31,9.53,2.175,4.005,10.22,2.321,3.89
10,3718,2007,5,1530,13.05,3.358,323.4,9.9,4.786,.712,3.175,4.671,.714,2.669,319.9,15.39,4.48,.995,2.332,4.31,1.027,3.31
10,3718,2007,5,1540,12.88,4.419,329.5,16.05,5.857,.795,4.303,5.971,.818,4.137,332.6,21.11,6.01,.793,4.071,5.992,.878,3.106
10,3718,2007,5,1550,12.84,4.465,317.3,15.19,6.469,.76,4.38,6.262,.795,4.083,320.8,17.24,6.01,.764,3.868,6.336,.88,2.772
10,3718,2007,5,1600,12.76,3.672,320.7,13.43,5.857,.68,3.599,5.952,.704,3.38,326.1,12.69,5.245,.638,3.044,4.898,.65,2.477
10,3718,2007,5,1610,12.71,3.605,305.9,8.86,5.551,.656,3.607,5.887,.712,3.127,310,9,4.633,.54,3.013,4.773,.683,2.242
10,3718,2007,5,1620,12.65,2.928,303.2,14.4,5.398,.963,2.906,5.551,.976,2.388,310.4,16.97,3.715,.679,2.216,4.147,.842,2.099
10,3718,2007,5,1630,12.58,1.927,332.7,17.14,3.103,.386,1.842,3.096,.43,2.018,343.4,12.97,2.95,.328,1.871,2.606,.365,1.585
10,3718,2007,5,1640,12.55,1.234,338.4,14.83,2.338,.551,.967,2.582,.666,1.068,8.93,9.57,2.185,.555,.863,2.222,.651,1.26
10,3718,2007,5,1650,12.53,1.378,342.6,18.32,2.338,.487,1.112,2.237,.681,1.488,356.1,14.2,2.338,.43,1.275,2.163,.634,1.17
10,3718,2007,5,1700,12.52,1.505,335.5,20.85,2.644,.358,1.272,2.61,.585,1.479,7.84,18.76,2.185,.343,1.285,2.15,.616,1.019
10,3718,2007,5,1710,12.51,4.781,252,29.61,10.75,3.137,4.805,11.53,3.261,3.391,258.9,35.83,9.53,3.043,3.334,10,3.226,1.419
10,3718,2007,5,1720,12.53,11.03,235.1,5.168,13.51,1.249,11.1,14.14,1.348,10.21,235.8,6.195,12.74,1.134,10.43,13.45,1.247,3.953
10,3718,2007,5,1730,12.54,11.57,238.2,6.573,14.42,1.365,11.59,15.34,1.494,10.84,240.2,7.06,13.51,1.341,10.97,13.78,1.391,4.093
10,3718,2007,5,1740,12.54,12.91,236,6.293,15.8,1.435,12.9,16.44,1.475,11.84,237.5,7.02,15.5,1.422,11.98,16.54,1.594,4.446
10,3718,2007,5,1750,12.54,12.26,238.1,6.643,16.57,1.335,12.4,17.46,1.631,11.29,240.5,7.08,14.88,1.13,11.49,16.35,1.434,4.527
10,3718,2007,5,1800,12.54,14.91,230.2,5.042,18.4,1.571,14.86,18.61,1.711,13.76,231.3,6.087,16.87,1.51,13.96,17.1,1.684,4.8
10,3718,2007,5,1810,12.54,13.71,229.7,4.474,17.64,1.886,13.73,18.05,2.076,12.53,232.6,6.406,15.8,1.79,12.7,16.75,1.904,4.815
10,3718,2007,5,1820,12.54,13.57,234,6.382,17.64,1.79,13.56,18.56,1.939,12.31,236.2,7.32,16.26,1.881,12.49,16.67,2.076,4.904
10,3718,2007,5,1830,12.53,13.69,230.7,6.492,17.18,1.571,13.68,18.14,1.681,12.42,232.5,6.132,16.41,1.631,12.5,17.03,1.839,5.037
10,3718,2007,5,1840,12.53,15,229.2,4.383,18.71,1.516,15,20.01,1.662,13.99,230.5,4.924,18.4,1.534,14.17,18.6,1.631,5.246
10,3718,2007,5,1850,12.53,15.34,226.4,5.286,18.56,1.392,15.38,19.51,1.569,14.17,228.3,5.508,17.18,1.342,14.41,18.69,1.543,5.319
10,3718,2007,5,1900,12.52,15.42,226.2,5.425,18.56,1.671,15.46,20.34,1.692,14.45,226.9,6.231,18.1,1.656,14.55,19.73,1.777,5.414
10,3718,2007,5,1910,12.52,13.35,226.9,5.839,16.11,1.171,13.36,17.09,1.303,12.25,228.4,4.897,14.88,1.111,12.39,15.34,1.297,5.357
10,3718,2007,5,1920,12.52,15.2,224.9,4.951,18.71,1.548,15.18,19.83,1.644,14.15,225.2,6.255,18.71,1.541,14.19,18.23,1.544,5.565
10,3718,2007,5,1930,12.52,15.6,224.9,5.04,19.47,1.475,15.67,19.84,1.632,14.35,225.7,5.211,18.86,1.495,14.43,18.39,1.603,5.556
10,3718,2007,5,1940,12.52,15.43,226.2,4.799,19.78,1.495,15.41,20.19,1.586,14.5,227.5,5,18.71,1.618,14.56,18.94,1.689,5.758
10,3718,2007,5,1950,12.52,16.03,229.4,5.107,18.86,1.229,16.02,19.68,1.343,14.64,230.9,6.587,17.94,1.285,14.71,18.06,1.47,5.873
10,3718,2007,5,2000,12.52,16.23,231.1,5.094,20.09,1.599,16.24,20.83,1.813,14.88,233.6,5.626,18.4,1.717,15.02,20.46,1.916,5.964
10,3718,2007,5,2010,12.52,17.42,229.2,4.815,20.55,1.408,17.45,21.55,1.665,16.03,231.9,5.003,19.78,1.566,16.19,19.99,1.68,5.981
10,3718,2007,5,2020,12.52,16.55,232.9,5.102,19.78,1.639,16.55,19.67,1.727,15.1,234,5.671,18.71,1.613,15.33,19.93,1.726,6.062
10,3718,2007,5,2030,12.51,17.93,234.1,5.138,21.92,1.85,17.92,22.83,2.042,16.47,236,6.368,21.16,1.802,16.71,21.7,1.949,6.103
10,3718,2007,5,2040,12.52,18.32,234.7,5.523,22.23,1.939,18.38,23.01,2.201,17.03,235.9,6.431,20.7,1.732,17.13,22.4,1.981,6.209
10,3718,2007,5,2050,12.51,19.7,231.6,5.64,24.22,1.713,19.69,24.36,1.881,18.29,234.3,6.023,23.3,1.937,18.65,25.16,2.272,6.19
10,3718,2007,5,2100,12.51,20.66,232.2,4.405,25.14,1.738,20.86,24.45,1.895,19.13,233.7,4.244,23.15,1.76,19.32,25.26,2.076,6.46
10,3718,2007,5,2110,12.51,20.36,234.2,4.996,23.91,1.667,20.33,23.83,1.761,19,236.2,6.335,23.45,1.932,19.15,23.92,2.158,6.656
10,3718,2007,5,2120,12.51,19.62,238.7,5.289,23.45,1.68,19.63,24.35,1.918,18.27,240.9,5.773,22.38,1.825,18.45,22.99,2.032,6.707
10,3718,2007,5,2130,12.51,16.65,239.7,4.963,20.24,1.516,16.72,20.71,1.711,15.16,241.6,5.816,19.01,1.299,15.51,19.98,1.646,6.587
10,3718,2007,5,2140,12.5,13.37,237.5,4.164,15.65,.95,13.41,16.25,1.085,12.12,239.2,4.921,15.04,1.057,12.24,14.87,1.22,6.593
10,3718,2007,5,2150,12.5,11.09,240.6,4.013,13.2,.961,11.18,13.26,1.022,10,242.3,4.206,12.74,1.095,10.17,12.96,1.23,6.371
10,3718,2007,5,2200,12.5,8.85,265.1,13.87,10.29,.621,8.88,11.14,.692,8.36,266.8,11.32,9.53,.701,8.49,10,.811,5.871
10,3718,2007,5,2210,12.49,8.62,284.3,5.281,10.91,1.146,8.64,11.31,1.173,7.51,282.2,7.13,9.68,1.111,7.6,10.11,1.14,5.033
10,3718,2007,5,2220,12.49,7.45,271.8,7.83,9.38,.915,7.44,9.29,.873,6.676,268.2,8.13,8.46,.722,6.858,8.7,.799,4.47
10,3718,2007,5,2230,12.49,8.93,279.1,7.78,12.28,1.661,8.94,12.32,1.671,7.66,276.8,10.07,11.36,1.524,7.83,11.84,1.607,4.18
10,3718,2007,5,2240,12.49,10.06,277.9,7.27,12.59,.93,10.04,13,1.015,8.65,277.7,9.61,11.21,1.126,8.74,11.39,1.261,4.229
10,3718,2007,5,2250,12.49,8.99,274.2,5.719,10.45,.662,8.99,11.09,.729,8.13,270.8,6.711,9.68,.844,8.3,9.89,.885,3.969
10,3718,2007,5,2300,12.49,9.11,272.2,5.854,11.21,.755,9.15,11.63,.83,7.93,271.5,6.589,9.99,.706,8.1,10.53,.772,3.93
10,3718,2007,5,2310,12.48,8.37,267.2,4.077,9.99,.493,8.38,9.91,.52,7.17,263.2,4.826,8.46,.517,7.31,9.21,.632,3.547
10,3718,2007,5,2320,12.48,7.97,253.2,8.12,8.92,.454,8.03,9.11,.47,6.878,247.8,10.63,7.85,.455,6.986,8.03,.517,3.496
10,3718,2007,5,2330,12.48,9.17,230.9,5.186,13.05,1.373,9.17,13.37,1.485,8.01,232.6,5.865,11.82,1.34,8.1,12.02,1.385,3.624
10,3718,2007,5,2340,12.48,13.91,225.1,5.44,16.87,1.778,13.9,17,1.875,12.72,225.7,5.271,16.11,1.812,12.83,16.79,1.835,5.682
10,3718,2007,5,2350,12.48,17.22,227.8,4.129,22.23,2.132,17.28,21.84,2.378,15.99,229.8,5.636,20.55,2.204,16.17,22.52,2.431,5.991
10,3718,2007,5,2400,12.48,20.8,228.7,4.724,25.9,2.188,20.94,27.45,2.494,19.25,230.8,6.677,25.59,2.33,19.38,26.9,2.661,5.888
10,3718,2007,6,10,12.22,21.12,230.8,6.128,25.44,2.419,21.26,25.67,2.509,19.85,231.7,6.164,25.14,2.658,19.92,26.77,2.91,5.835
10,3718,2007,6,20,12.21,18.64,228.9,6.303,22.84,1.804,18.69,23.49,2.033,17.62,231,5.841,22.53,1.939,17.69,23.47,2.169,5.611
10,3718,2007,6,30,11.96,21.08,227.1,5.495,28.35,2.65,21.07,29.55,2.886,20.2,228.8,7.08,28.65,2.44,20.22,27.48,2.541,5.654
10,3718,2007,6,40,12.19,22.7,223.8,4.281,28.35,2.13,22.87,29.55,2.407,21.75,225.7,5.61,27.74,2.283,21.86,29.55,2.828,5.633
10,3718,2007,6,50,12.18,22.21,225.8,4.277,27.74,2.174,22.13,29.1,2.435,21.36,228.1,4.892,27.43,2.383,21.57,26.75,2.508,5.533
10,3718,2007,6,100,12.17,20.91,226.6,5.432,26.82,2.292,20.86,27.6,2.348,19.73,226.1,6.142,27.43,2.428,20.02,28,2.541,5.342
10,3718,2007,6,110,12.26,21.06,227,4.462,26.36,2.117,21.13,26.35,2.253,19.84,227.4,6.306,24.83,2.233,19.98,27.11,2.531,5.446
10,3718,2007,6,120,12.38,22.08,227.2,5.167,26.51,2.323,22.15,27.45,2.717,20.97,228.4,5.7,25.44,2.109,21.03,25.92,2.42,5.475
10,3718,2007,6,130,12.4,21.95,227,5.063,25.75,1.782,22.12,27.52,2.112,21.04,228.5,5.347,26.21,2.327,21.4,26.73,2.503,5.153
10,3718,2007,6,140,12.4,20.65,224.9,5.413,25.29,1.814,20.55,25.9,2.245,19.43,225.3,6.005,24.52,1.807,19.61,25.06,2.107,5.212
10,3718,2007,6,150,12.4,20.17,227.6,4.687,24.52,1.934,20.17,26.03,2.107,19.43,228.9,5.043,24.98,2.203,19.57,26.9,2.612,5.288
10,3718,2007,6,200,12.4,19.7,230.6,5.924,23.45,1.871,19.83,23.93,2.128,18.6,232.5,6.583,23.15,2.069,18.75,24.02,2.449,4.973
10,3718,2007,6,210,12.4,18.44,232.3,5.599,23.3,2.283,18.61,24.2,2.336,17.44,233.1,5.24,22.53,2.607,17.54,25.77,2.812,4.187
10,3718,2007,6,220,12.4,16.92,243.3,8.18,22.23,1.848,16.89,22.49,2.035,15.84,242.4,8.19,20.39,2.012,16.07,22.96,2.207,4.219
10,3718,2007,6,230,12.4,15.52,262.3,8.96,19.17,1.476,15.55,19.48,1.661,14.13,263,9.95,18.1,1.409,14.28,18.71,1.704,4.111
10,3718,2007,6,240,12.4,15.26,271.8,4.345,18.1,1.566,15.24,18.45,1.671,14.07,271.6,5.506,17.94,1.628,14.49,18.26,1.814,3.304
10,3718,2007,6,250,12.4,13.12,278.1,4.427,16.57,1.83,13.13,17.58,1.898,12.05,278.2,4.738,15.65,1.669,12.35,15.73,1.835,3.067
10,3718,2007,6,300,12.4,12.16,273.2,8.09,16.41,1.516,12.14,16.87,1.671,11.31,272.4,8.89,14.73,1.4,11.53,15.72,1.649,3.056
10,3718,2007,6,310,12.39,11.86,256.1,6.661,14.58,1.077,11.93,14.52,1.163,11.14,256.8,7.21,14.27,1.209,11.32,14.65,1.303,2.885
10,3718,2007,6,320,12.39,12.06,249.1,4.555,15.04,1.042,12.05,16.06,1.229,10.96,249.4,5.116,14.58,1.154,11.17,15.35,1.31,2.862
10,3718,2007,6,330,12.39,12.72,254.6,4.407,14.73,.919,12.76,14.98,1.009,11.64,255.3,4.452,14.12,.946,11.91,14.34,1.082,3.051
10,3718,2007,6,340,12.39,14.41,253.5,4.788,18.4,1.808,14.54,18.86,1.927,13.13,253.4,4.794,17.79,1.826,13.42,18.42,2.021,3.13
10,3718,2007,6,350,12.39,15.52,261.3,5.91,17.94,1.017,15.62,18.49,1.097,14.02,261,6.54,17.33,1.334,14.37,17.44,1.588,3.17
10,3718,2007,6,400,12.39,14.31,274.5,3.288,16.11,.626,14.33,16.59,.72,12.72,273.5,4.78,15.34,.785,13.03,16.1,.966,2.612
10,3718,2007,6,410,12.39,15.79,267.6,4.043,19.32,1.297,15.89,20.17,1.395,14.73,266.1,4.81,19.01,1.326,15.15,19.29,1.621,2.632
10,3718,2007,6,420,12.38,16.63,266.5,4.532,20.09,1.248,16.79,20.99,1.595,14.85,265.6,6.244,17.49,1.111,15.22,18.53,1.372,2.511
10,3718,2007,6,430,12.38,19.19,274.8,4.278,21.62,1.308,19.18,22.93,1.584,17.33,275.3,5.222,20.55,1.493,17.82,21.25,1.831,2.729
10,3718,2007,6,440,12.38,19.45,277.8,4.733,23.76,1.679,19.42,24.11,1.917,17.62,277.2,6.328,21,1.512,18,21.91,1.672,2.356
10,3718,2007,6,450,12.38,20.07,280.9,3.859,23.91,1.812,20.03,25.39,2.099,18.19,280.5,4.944,22.07,1.961,18.5,23.72,2.321,2.053
10,3718,2007,6,500,12.38,20.26,278.4,3.446,22.99,1.153,20.43,23.52,1.363,18.56,278.3,4.783,22.23,1.416,18.91,23.54,1.811,1.92
10,3718,2007,6,510,12.38,20.32,274.6,4.812,24.37,1.526,20.38,24.26,1.693,18.43,275.3,5.231,23.15,1.675,18.77,24.24,2.072,1.68
10,3718,2007,6,520,12.38,20.11,271.3,5.027,23.76,1.473,20.23,23.96,1.793,18.02,270.9,5.026,21.77,1.435,18.34,22.61,1.911,1.63
10,3718,2007,6,530,12.38,18.43,271.6,5.409,21.46,1.254,18.45,22.73,1.55,16.11,272.1,6.963,19.17,1.433,16.5,20.48,1.832,1.93
10,3718,2007,6,540,12.38,17.37,275,5.145,21.31,1.536,17.42,23.19,1.825,15.72,275.1,6.325,19.17,1.596,16.02,19.97,1.951,2.262
10,3718,2007,6,550,12.38,17.52,281.1,5.823,20.85,1.421,17.55,21.8,1.663,16.02,280.7,6.105,19.78,1.476,16.37,21.25,1.729,2.361
10,3718,2007,6,600,12.37,18.82,288.8,5.436,24.52,2.659,18.78,26.28,2.969,16.83,289.3,6.031,22.38,2.56,17.2,25.06,3.029,2.169
10,3718,2007,6,610,12.37,21.04,280.5,5.275,24.52,1.586,20.99,25.28,1.83,19.27,279.7,5.487,22.84,1.596,19.69,25.08,2.104,1.828
10,3718,2007,6,620,12.37,19.88,271.6,4.976,23.6,1.572,20.06,23.89,1.656,18.52,271.5,5.966,22.23,1.435,18.96,23.84,1.729,1.514
10,3718,2007,6,630,12.37,18.17,270.4,3.353,21.31,1.406,18.28,22.12,1.618,16.67,269.5,4.609,20.24,1.526,17.17,20.92,1.75,1.002
10,3718,2007,6,640,12.37,17.77,272.5,4.138,19.93,1.06,17.94,22.73,1.333,16.12,271.5,4.523,19.32,1.287,16.41,20.33,1.536,1.15
10,3718,2007,6,650,12.36,17.42,273.4,4.097,21.77,1.46,17.5,21.74,1.695,15.49,272.5,5.524,18.1,1.12,15.85,18.93,1.59,1.272
10,3718,2007,6,700,12.36,15.24,273.8,5.49,18.4,1.261,15.28,18.85,1.471,13.82,273.7,6.969,17.03,1.176,14.11,18.79,1.561,1.46
10,3718,2007,6,710,12.09,16.87,278.8,6.835,23.3,1.937,17.05,23.8,2.249,15.22,278.5,7.78,19.93,1.794,15.62,19.91,1.936,1.702
10,3718,2007,6,720,12.09,17.99,280.3,5.493,21.92,2.098,18.11,22.59,2.246,16.35,279.8,5.607,20.24,2.306,16.73,21.76,2.678,1.522
10,3718,2007,6,730,12.08,14.96,266.6,6.11,19.32,1.385,15.01,19.23,1.557,13.65,267.8,8.08,18.1,1.593,14.02,19.56,1.751,.956
10,3718,2007,6,740,12.07,14.86,261.8,6.459,19.17,1.729,14.88,19.63,1.875,13.38,261,7.03,17.03,1.561,13.66,18.3,1.826,1.038
10,3718,2007,6,750,12.07,12.85,253.6,6.57,17.03,1.225,12.96,18.05,1.441,11.7,252.5,7.02,14.42,1.132,11.93,15.62,1.385,1.153
10,3718,2007,6,800,12.07,13.64,261.3,4.229,17.94,1.322,13.69,17.57,1.49,12.52,260.8,5.231,16.72,1.419,12.79,16.39,1.551,1.37
10,3718,2007,6,810,12.23,13.18,258,6.337,16.11,1.271,13.3,16.88,1.439,12.16,257.6,6.151,15.34,1.322,12.4,17.79,1.534,1.398
10,3718,2007,6,820,12.44,11.34,260.2,7.62,15.19,1.379,11.3,17.02,1.646,10.51,258.5,8.49,15.65,1.271,10.74,16.54,1.369,1.337
10,3718,2007,6,830,12.87,10.08,254.1,4.815,12.89,.986,10.12,14.07,1.11,9.62,254.5,5.695,12.74,1.111,9.79,13.73,1.258,1.484
10,3718,2007,6,840,12.87,8.37,261.4,7.07,10.14,.955,8.39,10.4,.99,7.72,261.5,7.21,9.53,.958,7.92,10.59,1.053,1.441
10,3718,2007,6,850,13.05,7.32,266.4,5.596,9.99,.956,7.34,10.2,.992,6.452,265.6,6.386,9.22,.958,6.614,9.38,.965,1.755
10,3718,2007,6,900,13.35,7.74,267.2,6.5,9.99,.807,7.74,10.11,.884,7.22,266.5,6.529,8.92,.716,7.38,9.32,.778,2.144
10,3718,2007,6,910,13.34,8.58,271.1,6.376,11.36,1.273,8.59,11.59,1.343,7.91,271.1,7.77,10.6,1.088,8.08,11.12,1.212,2.235
10,3718,2007,6,920,13.67,7.47,273.1,5.445,10.6,1.48,7.41,11.1,1.559,6.557,270.5,5.942,10.29,1.444,6.699,11.73,1.531,2.249
10,3718,2007,6,930,13.64,5.787,262.6,8.06,7.69,.686,5.781,8.19,.734,4.704,258.6,9.66,6.928,.684,4.824,7.47,.732,2.362
10,3718,2007,6,940,13.66,4.455,251.9,9.28,6.316,.622,4.418,6.261,.655,4.143,247.4,8.89,5.551,.478,4.245,6.414,.538,2.281
10,3718,2007,6,950,13.47,5.18,240,13.67,7.85,.954,5.209,7.75,.956,5.069,234.3,12.83,8,1.091,5.143,8.36,1.183,2.334
10,3718,2007,6,1000,13.46,7.22,254.6,10.98,9.99,1.337,7.23,10.52,1.419,6.811,252.2,11.56,9.53,1.019,6.934,10.34,1.111,2.418
10,3718,2007,6,1010,13.53,7.33,251.6,7.61,11.06,1.023,7.37,11.22,1.088,6.888,249.3,6.779,9.99,.859,7.02,9.65,.895,2.572
10,3718,2007,6,1020,13.19,7.57,241.3,7.93,9.22,.685,7.59,9.41,.76,7.21,241.7,7.17,8.92,.726,7.25,9.53,.875,2.598
10,3718,2007,6,1030,13.02,7.85,238.7,9.53,10.14,.957,7.87,10.32,1.023,7.72,237.3,8.78,10.29,.937,7.8,10.65,1.049,2.639
10,3718,2007,6,1040,13.16,8.84,249.7,9.55,12.28,1.294,8.87,12.44,1.383,8.33,249.7,10.35,11.52,1.369,8.51,12.05,1.439,3.02
10,3718,2007,6,1050,13.35,10.98,264.9,7.05,13.2,1.134,11.05,13.65,1.23,10.32,263.6,7.34,13.51,1.091,10.58,14.02,1.293,3.095
10,3718,2007,6,1100,13.47,10.33,268.8,4.43,12.13,.695,10.38,12.33,.824,9.76,270.5,6.046,11.67,.921,10.05,12.39,1.036,3.183
10,3718,2007,6,1110,13.54,9.64,279.2,5.315,11.82,.936,9.62,12.27,1.009,8.92,280.5,6.147,11.36,1.026,9.15,12.06,1.134,2.955
10,3718,2007,6,1120,13.67,7.82,284.3,4.621,10.14,1.182,7.8,10.13,1.168,7.29,286.9,6.114,10.14,1.156,7.42,10.59,1.186,3.005
10,3718,2007,6,1130,13.66,7.24,284.4,6.662,9.22,.902,7.2,9.6,.941,6.836,286.5,7.35,8.92,.907,6.962,9.41,.974,3.149
10,3718,2007,6,1140,13.54,7.24,290.2,6.403,8.92,.61,7.22,9.14,.635,6.7,290,6.83,8,.596,6.887,8.3,.644,3.051
10,3718,2007,6,1150,13.56,9.08,290.7,5.321,11.06,1.046,9.11,11.3,1.068,8.36,291.3,6.394,10.29,.991,8.54,10.68,1.126,3.188
10,3718,2007,6,1200,13.66,10.63,284.8,4.201,11.82,.607,10.58,12,.682,10.02,285.6,4.809,11.67,.801,10.24,12.15,.961,3.258
10,3718,2007,6,1210,13.65,10.59,287.6,4.299,11.82,.613,10.58,12.39,.643,10.11,287.5,5.056,11.52,.743,10.31,12.36,.95,3.606
10,3718,2007,6,1220,13.64,10.72,284.3,3.589,12.13,.684,10.73,12.13,.735,10.37,285.3,4.718,11.82,.781,10.64,12.68,.935,3.795
10,3718,2007,6,1230,13.63,9.19,283.4,4.926,10.6,.589,9.19,10.46,.67,8.77,283.5,6.275,10.29,.687,8.92,10.55,.811,4.167
10,3718,2007,6,1240,13.57,8.4,282.7,4.764,9.83,.789,8.33,9.85,.844,7.83,283.7,6.119,9.53,1,7.94,9.77,1.052,3.866
10,3718,2007,6,1250,13.62,8.69,283.5,5.325,9.83,.581,8.68,10.13,.634,8.26,283.1,5.507,9.83,.812,8.45,10.15,.9,3.417
10,3718,2007,6,1300,13.62,7.51,270.4,4.874,8.92,.636,7.52,8.83,.641,7.29,270.3,5.743,8.61,.516,7.45,9.12,.546,3.38
10,3718,2007,6,1310,13.66,5.778,265.5,3.504,6.775,.34,5.766,6.857,.386,5.686,263.2,4.039,6.775,.379,5.848,7.04,.409,3.513
10,3718,2007,6,1320,13.65,5.592,271.8,5.156,6.469,.344,5.568,6.451,.387,5.508,268.9,5.214,6.316,.372,5.695,6.622,.429,3.867
10,3718,2007,6,1330,13.64,5.332,274.7,6.391,6.622,.511,5.336,6.704,.573,5.091,273.8,7.15,6.163,.49,5.299,6.575,.547,4.141
10,3718,2007,6,1340,13.64,5.415,271.1,6.931,6.622,.604,5.368,6.582,.625,5.327,267.4,7.45,6.622,.553,5.485,6.812,.612,4.308
10,3718,2007,6,1350,13.64,5.749,272.4,6.311,6.469,.415,5.723,6.777,.48,5.417,272.9,6.53,6.316,.432,5.547,6.672,.507,4.645
10,3718,2007,6,1400,13.63,5.611,281.6,8.15,6.928,.622,5.577,7.02,.66,5.313,281.9,8.72,6.928,.608,5.43,7.38,.692,5.014
10,3718,2007,6,1410,13.62,6.758,281.2,4.68,8.15,.627,6.738,8.32,.664,6.442,282.1,7,8.3,.73,6.6,8.81,.821,5.315
10,3718,2007,6,1420,13.61,7.04,291.4,6.788,8.61,.852,7.04,8.66,.875,6.769,291.2,9.66,8.61,.937,6.871,9.49,.995,5.63
10,3718,2007,6,1430,13.6,7.17,294.3,5.626,8.46,.593,7.14,8.73,.652,6.9,294.4,7.26,8.3,.729,7.05,8.78,.818,5.427
10,3718,2007,6,1440,13.6,5.24,287.6,9.11,7.39,.713,5.219,7.34,.725,4.924,287.9,9.79,6.775,.737,4.987,6.485,.752,5.637
10,3718,2007,6,1450,13.6,4.652,278.6,7.63,5.857,.626,4.624,5.999,.653,4.346,278.2,8.4,5.551,.535,4.424,5.653,.615,5.492
10,3718,2007,6,1500,13.6,3.863,265.7,18.36,4.786,.447,3.856,4.799,.472,3.681,268.2,16.3,4.939,.647,3.758,5.163,.679,5.593
10,3718,2007,6,1510,13.61,4.557,250.2,7.1,6.01,.49,4.586,5.936,.496,4.56,250.1,7.51,5.704,.535,4.669,5.724,.571,5.142
10,3718,2007,6,1520,13.61,4.048,268,7.08,4.939,.363,4.029,5.05,.383,4.018,267.6,8.11,4.939,.344,4.145,5.234,.393,5.439
10,3718,2007,6,1530,13.61,3.69,283.2,12.63,5.551,.747,3.66,5.398,.73,3.512,283.6,15.72,4.939,.717,3.558,5.071,.712,5.269
10,3718,2007,6,1540,13.62,4.88,290.4,5.623,5.704,.406,4.854,5.619,.416,4.511,291.9,7.16,5.704,.661,4.597,6.004,.698,4.59
10,3718,2007,6,1550,13.51,4.388,291.5,4.237,5.092,.448,4.385,5.076,.453,4.034,291.1,3.798,4.939,.355,4.116,5.095,.386,4.253
10,3718,2007,6,1600,13.25,4.609,295.3,2.56,5.092,.213,4.587,5.057,.224,4.085,295.9,2.788,4.633,.236,4.171,4.79,.258,3.374
10,3718,2007,6,1610,13.01,4.483,297.5,3.314,5.551,.397,4.479,5.437,.407,4.071,297.1,3.045,4.786,.265,4.182,4.879,.282,2.771
10,3718,2007,6,1620,12.86,4.511,294.1,3.194,5.551,.392,4.503,5.534,.398,4.118,291.6,2.919,4.786,.281,4.215,4.986,.295,2.456
10,3718,2007,6,1630,12.76,3.794,287.3,6.191,4.786,.512,3.785,4.675,.513,3.069,273.6,11.93,4.174,.58,3.124,4.271,.602,1.927
10,3718,2007,6,1640,12.7,3.131,275.8,7.71,3.715,.285,3.135,3.897,.287,2.587,263.5,6.917,3.103,.2,2.626,3.166,.217,2.14
10,3718,2007,6,1650,12.67,3.23,252.3,6.258,3.715,.218,3.253,3.759,.234,3.102,239.8,5.45,3.562,.19,3.145,3.708,.218,1.634
10,3718,2007,6,1700,12.65,2.975,257,7.57,3.562,.234,3.002,3.63,.227,2.82,250.1,7.17,3.256,.197,2.862,3.256,.185,1.558
