10,3702,,,PST,deg C,VDC,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,degtrue,deg,degtrue,deg,deg C,deg C
,,,,,N/A,,.765,,.765,,.765,,.765,,N/A,,N/A,,.1356,
,,,,,N/A,,.35,,.35,,.35,,.35,,0,,0,,-86.39,
ArrayID,StationID,Year,JulianDay,Time,LoggerTemp,BattVolts,50mWS,50mSDS,40mWS,40mSDS,30mWS#1,30mSDS#1,30mWS#2,30mSDS#2,49mWD,49mSDD,29mWD,29mSDD,Temp,SDTemp
10,3702,2002,55,1010,1.4,13.5,11.85,1.18,11.64,1.13,11.36,1.18,11.6,1.23,284,5,281,6,2.2,0.1
10,3702,2002,55,1020,1.4,13.6,12.43,1.23,12.13,1.23,11.98,1.34,12.36,1.47,293,4,291,5,2.4,0.2
10,3702,2002,55,1030,1.8,13.6,12.36,0.8,12.04,0.87,11.88,0.99,12.3,1.04,293,3,291,5,3.2,0.1
10,3702,2002,55,1040,2.2,13.6,10.53,1.18,10.39,1.08,10.18,1.08,10.48,1.08,292,5,290,6,2.7,0.3
10,3702,2002,55,1050,2.2,13.6,9.24,0.91,8.87,0.91,8.73,0.95,8.96,1.08,299,6,298,6,2.7,0.1
10,3702,2002,55,1100,2.7,13.6,8.53,1.08,8.37,1.08,8.18,1.18,8.39,1.23,295,6,292,6,2.9,0.1
10,3702,2002,55,1110,2.7,13.6,9.94,0.87,9.81,0.87,9.71,0.95,9.94,0.99,290,6,288,7,2.9,0.1
10,3702,2002,55,1120,3.1,13.6,9.56,0.76,9.39,0.83,9.19,0.91,9.49,0.95,289,5,287,6,3.2,0.1
10,3702,2002,55,1130,3.1,13.6,10,0.99,9.92,1.04,9.74,1.13,9.97,1.18,287,7,284,8,3.4,0.1
10,3702,2002,55,1140,3.5,13.6,9.71,0.95,9.51,0.99,9.39,1.08,9.64,1.13,291,4,288,5,2.9,0.1
10,3702,2002,55,1150,3.5,13.6,9.27,0.87,9.12,0.87,8.98,0.95,9.27,1.04,292,6,288,6,3.2,0.1
10,3702,2002,55,1200,3.5,13.6,9.34,0.99,9.15,1.04,9.05,0.99,9.29,1.08,293,5,289,6,3.2,0.1
10,3702,2002,55,1210,3.5,13.6,9.22,0.95,9.05,0.95,8.84,0.99,9.12,1.08,288,6,286,6,3.4,0.1
10,3702,2002,55,1220,4,13.6,8.96,0.83,8.91,0.87,8.8,0.95,8.96,0.95,286,5,283,6,3.4,0.1
10,3702,2002,55,1230,4,13.6,8.29,0.76,8.24,0.73,8.16,0.7,8.31,0.76,284,5,281,5,3.4,0.1
10,3702,2002,55,1240,4,13.6,8.33,0.76,8.22,0.8,8.1,0.91,8.29,0.95,294,7,291,8,3.4,0.1
10,3702,2002,55,1250,4,13.6,7.4,0.76,7.3,0.73,7.23,0.76,6.95,0.87,303,6,302,6,3.4,0.1
10,3702,2002,55,1300,4.4,13.6,7.32,0.73,7.15,0.73,7.04,0.8,7.1,0.91,301,5,299,6,3.4,0.1
10,3702,2002,55,1310,4.4,13.6,7.41,0.87,7.28,0.8,7.23,0.83,7.06,1.08,305,5,303,6,3.6,0.2
10,3702,2002,55,1320,4.4,13.6,6.92,1.08,6.72,1.04,6.6,1.04,6.13,1.13,321,20,319,19,4.1,0.2
10,3702,2002,55,1330,4.4,13.6,5.93,1.13,5.71,1.04,5.8,1.04,5.71,1.04,81,9,77,11,3.4,0.4
10,3702,2002,55,1340,4.8,13.6,9.17,1.23,8.59,1.13,8.64,1.18,8.44,1.18,87,6,82,5,2,0.2
10,3702,2002,55,1350,4.8,13.7,8.05,0.62,7.69,0.62,7.73,0.62,7.55,0.59,85,5,81,5,1.5,0
10,3702,2002,55,1400,4.4,13.7,7.85,0.62,7.32,0.62,7.26,0.62,7.13,0.56,90,3,87,4,1.5,0.1
10,3702,2002,55,1410,4.4,13.7,7.23,0.56,6.85,0.56,6.86,0.56,6.72,0.56,91,4,86,4,1.5,0.1
10,3702,2002,55,1420,4.4,13.7,7.4,0.67,6.9,0.67,6.83,0.7,6.71,0.7,95,4,90,5,2.2,0.4
10,3702,2002,55,1430,4.4,13.7,7.53,0.62,7.06,0.62,6.95,0.59,6.85,0.56,93,5,90,6,2.2,0.2
10,3702,2002,55,1440,4.4,13.7,7.79,0.7,7.32,0.76,7.23,0.76,7.1,0.73,100,4,96,4,2.2,0.2
10,3702,2002,55,1450,4.4,13.7,6.99,0.76,6.59,0.8,6.57,0.8,6.44,0.76,95,5,91,6,2.7,0.1
10,3702,2002,55,1500,4.4,13.7,6.95,0.76,6.5,0.8,6.49,0.8,6.36,0.76,95,7,91,7,3.2,0.1
10,3702,2002,55,1510,4.4,13.7,6.4,0.76,5.93,0.76,5.93,0.76,5.83,0.73,96,6,91,6,3.2,0.2
10,3702,2002,55,1520,4.8,13.7,7.04,0.83,6.49,0.76,6.42,0.76,6.31,0.76,96,7,91,7,3.4,0.1
10,3702,2002,55,1530,4.8,13.7,7.65,0.76,7.15,0.76,7.15,0.8,7.01,0.76,94,7,90,8,3.4,0.1
10,3702,2002,55,1540,4.8,13.7,8.35,0.7,7.77,0.73,7.75,0.76,7.61,0.73,90,5,87,6,3.2,0.4
10,3702,2002,55,1550,4.8,13.7,8.75,0.56,8.2,0.62,8.16,0.67,7.99,0.67,90,4,86,5,2.2,0.1
10,3702,2002,55,1600,4.8,13.7,8.44,0.7,7.95,0.7,7.85,0.67,7.69,0.64,97,4,93,4,2.2,0.2
10,3702,2002,55,1610,4.8,13.7,8.31,0.73,7.73,0.76,7.63,0.7,7.45,0.67,102,4,99,4,2.4,0.1
10,3702,2002,55,1620,4.8,13.7,7.91,0.76,7.41,0.76,7.4,0.7,7.24,0.7,99,5,95,6,2.4,0.1
10,3702,2002,55,1630,4.8,13.7,9.32,0.64,8.8,0.62,8.77,0.73,8.57,0.7,93,3,89,3,2.4,0.1
10,3702,2002,55,1640,4.4,13.7,9.27,0.7,8.62,0.73,8.55,0.76,8.35,0.73,92,4,88,5,2,0.1
10,3702,2002,55,1650,4.4,13.7,10.02,0.7,9.29,0.73,9.12,0.76,8.91,0.73,91,3,87,3,1.7,0.1
10,3702,2002,55,1700,4.4,13.7,10.15,0.7,9.41,0.76,9.27,0.76,9.1,0.76,92,3,89,3,1.5,0.1
10,3702,2002,55,1710,4,13.7,9.76,0.7,9.12,0.8,8.87,0.76,8.68,0.76,98,4,94,4,1.2,0.1
10,3702,2002,55,1720,4,13.7,8.71,0.73,8.16,0.8,7.87,0.76,7.73,0.73,100,3,97,4,1,0.1
10,3702,2002,55,1730,3.5,13.5,8.66,0.76,7.91,0.87,7.55,0.83,7.4,0.83,99,3,96,4,0.5,0.1
10,3702,2002,55,1740,3.5,13.4,8.71,0.76,8.03,0.8,7.69,0.7,7.53,0.7,100,3,97,4,0.1,0.1
10,3702,2002,55,1750,3.1,13.4,9.41,0.67,8.57,0.76,7.95,0.76,7.79,0.76,98,2,94,3,-0.2,0.1
10,3702,2002,55,1800,2.7,13.3,8.55,0.62,7.77,0.76,7.24,0.59,7.1,0.59,102,3,99,3,-0.4,0.1
10,3702,2002,55,1810,2.2,13.3,7.99,0.56,7.19,0.62,6.72,0.52,6.6,0.52,103,3,99,3,-0.6,0.1
10,3702,2002,55,1820,1.8,13.3,7.75,0.62,6.9,0.67,6.36,0.67,6.27,0.67,99,4,96,4,-0.9,0.1
10,3702,2002,55,1830,1.4,13.3,8.29,0.67,7.43,0.7,6.83,0.7,6.71,0.67,98,3,95,4,-0.9,0.1
10,3702,2002,55,1840,1.4,13.2,9.36,0.67,8.48,0.73,7.79,0.7,7.63,0.67,100,3,98,3,-0.9,0.1
10,3702,2002,55,1850,0.9,13.2,9.84,0.54,8.89,0.73,8.2,0.62,8.03,0.62,101,2,99,3,-1.1,0
10,3702,2002,55,1900,0.9,13.2,10.18,0.5,9.29,0.64,8.42,0.59,8.24,0.59,100,2,98,3,-1.1,0.1
10,3702,2002,55,1910,0.5,13.2,9.64,0.54,8.71,0.67,7.85,0.59,7.69,0.56,100,2,97,3,-1.3,0
10,3702,2002,55,1920,0.1,13.2,9.05,0.56,8.05,0.7,7.36,0.62,7.23,0.56,100,2,98,4,-1.3,0
10,3702,2002,55,1930,0.1,13.2,7.75,0.54,6.62,0.67,6.44,0.56,6.31,0.56,106,2,104,3,-1.6,0.1
10,3702,2002,55,1940,-0.4,13.2,7.77,0.44,6.72,0.52,6.32,0.56,6.19,0.54,104,2,103,3,-1.8,0.1
10,3702,2002,55,1950,-0.4,13.1,7.77,0.56,6.67,0.56,6.36,0.56,6.24,0.56,105,3,103,3,-1.8,0
10,3702,2002,55,2000,-0.8,13.1,6.79,0.7,5.87,0.67,5.55,0.59,5.44,0.59,104,3,102,3,-1.8,0
10,3702,2002,55,2010,-0.8,13.1,6.59,0.45,5.75,0.52,5.51,0.44,5.41,0.45,104,2,102,2,-1.8,0
10,3702,2002,55,2020,-0.8,13.1,6.27,0.44,5.33,0.45,5.08,0.5,4.98,0.48,108,2,104,3,-1.8,0
10,3702,2002,55,2030,-1.2,13.1,7.11,0.48,6.1,0.56,5.8,0.59,5.67,0.56,108,3,102,3,-2,0.1
10,3702,2002,55,2040,-1.2,13.1,7.49,0.44,6.5,0.44,6.26,0.4,6.12,0.42,111,2,105,2,-2,0.1
10,3702,2002,55,2050,-1.2,13.1,6.64,0.54,5.86,0.52,5.45,0.52,5.35,0.5,113,3,108,2,-2.2,0
10,3702,2002,55,2100,-1.6,13.1,6.04,0.54,5.25,0.52,4.89,0.48,4.81,0.48,112,3,107,2,-2.2,0
10,3702,2002,55,2110,-1.6,13.1,5.71,0.5,5.02,0.44,4.68,0.44,4.61,0.44,114,3,111,2,-2.2,0.1
10,3702,2002,55,2120,-1.6,13.1,5.04,0.7,4.41,0.56,4.14,0.44,4.09,0.42,115,3,110,3,-2.5,0.1
10,3702,2002,55,2130,-1.6,13.1,4.54,0.59,3.93,0.5,3.51,0.44,3.51,0.44,122,2,122,3,-2.5,0
10,3702,2002,55,2140,-2.1,13.1,5.07,0.44,4.34,0.42,3.71,0.56,4.19,0.45,125,3,128,2,-2.5,0.1
10,3702,2002,55,2150,-2.1,13,4.83,0.4,4.06,0.52,3.39,0.76,4.06,0.4,127,5,129,4,-2.5,0.1
10,3702,2002,55,2200,-2.1,13,4.62,0.4,4.19,0.32,4.02,0.35,4.02,0.32,119,2,123,1,-2.5,0
10,3702,2002,55,2210,-2.5,13,4.93,0.44,4.41,0.38,3.94,0.4,3.93,0.4,119,3,122,2,-2.5,0.1
10,3702,2002,55,2220,-2.5,13,5.07,0.52,4.29,0.5,3.82,0.5,3.79,0.45,116,4,118,4,-2.5,0.1
10,3702,2002,55,2230,-2.5,13,5.32,0.42,4.55,0.4,4.13,0.38,4.07,0.38,110,2,111,2,-2.5,0.1
10,3702,2002,55,2240,-2.9,13,5.36,0.4,4.57,0.4,4.23,0.4,4.17,0.4,109,1,110,2,-2.5,0
10,3702,2002,55,2250,-2.9,13,4.56,0.44,4.07,0.45,3.66,0.54,3.63,0.52,112,2,113,4,-2.5,0.1
10,3702,2002,55,2300,-2.9,13,4.38,0.4,3.8,0.42,2.96,0.59,3.42,0.32,119,2,128,3,-2.7,0.1
10,3702,2002,55,2310,-2.9,13,4.89,0.42,4.24,0.44,3.75,0.48,3.76,0.44,117,3,121,4,-2.7,0
10,3702,2002,55,2320,-3.4,13,4.23,0.48,3.73,0.44,3.31,0.52,3.37,0.45,118,3,121,4,-2.5,0
10,3702,2002,55,2330,-3.4,13,4.01,0.44,3.39,0.48,2.66,0.59,3.06,0.44,121,3,129,3,-2.5,0
10,3702,2002,55,2340,-3.4,13,4.33,0.44,3.65,0.48,3.01,0.56,3.11,0.45,114,3,121,6,-2.5,0.1
10,3702,2002,55,2350,-3.4,13,4.38,0.38,3.75,0.42,3.54,0.4,3.51,0.38,104,3,104,4,-2.7,0.1
10,3702,2002,55,2400,-3.8,13,4.77,0.35,3.99,0.4,3.68,0.38,3.64,0.37,104,3,103,2,-2.9,0.1
10,3702,2002,56,10,-3.8,13,4.43,0.42,3.85,0.44,3.51,0.38,3.48,0.37,113,3,115,4,-2.9,0.1
10,3702,2002,56,20,-3.8,13,4.23,0.48,3.53,0.45,3.13,0.5,3.14,0.48,109,5,115,6,-3.2,0.1
10,3702,2002,56,30,-3.8,13,5.25,0.7,4.32,0.67,3.71,0.56,3.67,0.56,98,4,101,5,-3.2,0.1
10,3702,2002,56,40,-3.8,13,4.8,0.67,4.12,0.59,3.62,0.45,3.59,0.42,104,5,108,8,-3.4,0.1
10,3702,2002,56,50,-4.2,12.9,4.57,0.48,3.81,0.5,3.04,0.59,3.16,0.5,110,5,121,8,-3.6,0.1
10,3702,2002,56,100,-4.2,12.9,4.55,0.56,3.83,0.56,3.34,0.59,3.35,0.52,108,5,114,7,-3.4,0
10,3702,2002,56,110,-4.2,12.9,5.26,0.45,4.19,0.44,3.63,0.52,3.6,0.5,106,3,113,5,-3.4,0
10,3702,2002,56,120,-4.2,12.9,4.91,0.5,3.96,0.56,3.23,0.67,3.46,0.54,113,5,124,8,-3.4,0
10,3702,2002,56,130,-4.2,12.9,4.69,0.76,3.49,0.76,2.79,0.62,3.23,0.56,118,7,135,9,-3.6,0.1
10,3702,2002,56,140,-4.2,12.9,5.26,0.7,4.26,0.67,3.39,0.7,3.65,0.56,115,6,110,13,-3.8,0.1
10,3702,2002,56,150,-4.7,12.9,6.1,0.52,5.12,0.54,4.58,0.56,4.52,0.52,108,3,94,4,-3.8,0
10,3702,2002,56,200,-4.7,12.9,6.62,0.37,5.36,0.4,5.03,0.37,4.93,0.35,106,1,94,2,-3.8,0.1
10,3702,2002,56,210,-4.7,12.9,6.26,0.38,5.3,0.4,5.04,0.34,4.97,0.32,108,2,97,1,-3.8,0.1
10,3702,2002,56,220,-4.7,12.9,6.05,0.38,5.09,0.35,5.02,0.29,4.93,0.28,106,1,97,1,-3.6,0.1
10,3702,2002,56,230,-4.7,12.9,5.7,0.31,4.96,0.23,4.81,0.32,4.74,0.35,107,1,98,1,-3.6,0
10,3702,2002,56,240,-4.7,12.9,5.55,0.31,5.04,0.32,4.68,0.37,4.61,0.38,110,1,102,2,-3.6,0
10,3702,2002,56,250,-4.7,12.9,5.45,0.37,4.82,0.34,4.39,0.38,4.31,0.35,113,1,107,2,-3.8,0.1
10,3702,2002,56,300,-5.1,12.9,5.32,0.4,4.75,0.35,4.32,0.44,4.29,0.32,116,2,110,3,-3.8,0.1
10,3702,2002,56,310,-5.1,12.9,5.15,0.37,4.6,0.42,4,0.52,4.07,0.37,119,2,109,5,-4,0
10,3702,2002,56,320,-5.1,12.9,4.98,0.35,4.47,0.4,4.07,0.42,4.03,0.38,117,2,102,2,-4,0
10,3702,2002,56,330,-5.1,12.9,4.86,0.52,4.15,0.67,3.44,0.87,3.8,0.59,121,4,106,7,-4,0.1
10,3702,2002,56,340,-5.1,12.7,4.34,0.38,3.39,0.5,2.62,0.42,3.5,0.38,127,3,114,2,-4.3,0
10,3702,2002,56,350,-4.7,12.8,4.56,0.42,3.86,0.5,2.91,0.59,3.49,0.44,121,3,109,4,-4.3,0.1
10,3702,2002,56,400,-5.1,12.8,4.84,0.42,4.11,0.45,3.01,0.62,3.58,0.42,120,3,106,3,-4.3,0.1
10,3702,2002,56,410,-5.1,12.8,5.36,0.48,4.65,0.45,3.95,0.62,3.98,0.52,114,4,107,8,-4.3,0
10,3702,2002,56,420,-5.1,12.8,5.35,0.42,4.71,0.4,4.32,0.34,4.26,0.31,111,2,113,1,-4.3,0
10,3702,2002,56,430,-5.1,12.8,5.36,0.4,4.56,0.38,4.22,0.34,4.17,0.32,109,2,110,2,-4.5,0
10,3702,2002,56,440,-5.1,12.8,5.58,0.4,4.78,0.38,4.2,0.34,4.12,0.34,112,2,115,2,-4.5,0
10,3702,2002,56,450,-5.5,12.8,6.19,0.44,5.08,0.44,4.47,0.44,4.41,0.42,109,2,110,4,-4.5,0.1
10,3702,2002,56,500,-5.5,12.8,5.86,0.54,4.81,0.54,4.21,0.64,4.14,0.62,108,3,109,5,-4.5,0.1
10,3702,2002,56,510,-5.5,12.8,5.98,0.56,4.99,0.62,4.53,0.56,4.46,0.56,108,4,107,5,-4.5,0.1
10,3702,2002,56,520,-5.5,12.8,6.23,0.54,5.16,0.56,4.64,0.52,4.55,0.52,106,3,105,4,-4.7,0.1
10,3702,2002,56,530,-5.5,12.8,6.04,0.54,5.23,0.48,4.93,0.5,4.84,0.48,110,3,110,4,-4.9,0.1
10,3702,2002,56,540,-5.5,12.8,5.95,0.52,5.13,0.5,4.88,0.52,4.78,0.52,109,3,107,4,-5.2,0.1
10,3702,2002,56,550,-5.5,12.8,6.05,0.54,5.24,0.52,4.99,0.5,4.89,0.48,108,4,66,23,-5.2,0
10,3702,2002,56,600,-6,12.8,6.4,0.56,5.48,0.59,4.99,0.52,4.91,0.52,103,3,83,3,-5.2,0.1
10,3702,2002,56,610,-6,12.8,6.67,0.52,5.67,0.59,5.13,0.56,5.03,0.54,103,3,82,3,-5.4,0.1
10,3702,2002,56,620,-6,12.8,6.57,0.62,5.57,0.64,5.07,0.52,4.97,0.52,103,4,82,3,-5.4,0.1
10,3702,2002,56,630,-6,12.8,6.99,0.5,6.04,0.56,5.62,0.45,5.52,0.48,104,3,81,2,-5.2,0.1
10,3702,2002,56,640,-6,12.8,7.34,0.59,6.49,0.62,5.86,0.52,5.75,0.5,101,3,79,2,-5.4,0
10,3702,2002,56,650,-6,12.8,7.63,0.52,6.64,0.56,5.8,0.52,5.71,0.52,98,3,77,3,-5.4,0
10,3702,2002,56,700,-6,12.8,7.87,0.44,6.78,0.45,5.72,0.45,5.65,0.45,96,2,75,2,-5.4,0
10,3702,2002,56,710,-6,13,7.51,0.42,6.44,0.44,5.39,0.44,5.26,0.44,99,2,81,4,-5.4,0.1
10,3702,2002,56,720,-6,13.2,7.65,0.52,6.54,0.56,5.52,0.54,5.43,0.54,98,3,89,4,-5.2,0.1
10,3702,2002,56,730,-6,13.6,6.86,0.59,5.75,0.67,5.06,0.62,4.97,0.59,101,3,93,4,-4.7,0.1
10,3702,2002,56,740,-5.5,13.6,7.08,0.64,5.89,0.64,5.43,0.64,5.32,0.64,102,3,95,5,-4.5,0.1
10,3702,2002,56,750,-5.5,13.6,7.95,0.7,6.97,0.76,6.47,0.73,6.34,0.7,100,4,92,5,-4,0.1
10,3702,2002,56,800,-5.1,13.6,7.77,0.73,6.92,0.83,6.5,0.76,6.39,0.76,100,4,91,5,-4,0
10,3702,2002,56,810,-4.7,13.6,7.55,0.91,6.83,0.87,6.54,0.8,6.44,0.76,98,5,89,5,-3.8,0.1
10,3702,2002,56,820,-4.2,13.6,7.69,0.76,7.01,0.76,6.78,0.73,6.62,0.7,94,4,85,4,-3.8,0.1
10,3702,2002,56,830,-4.2,13.6,7.28,0.67,6.67,0.62,6.49,0.59,6.39,0.56,93,4,84,4,-3.8,0.1
10,3702,2002,56,840,-3.8,13.6,6.85,0.73,6.39,0.67,6.24,0.64,6.12,0.62,94,5,85,5,-3.6,0.1
10,3702,2002,56,850,-3.4,13.6,6.31,0.67,5.86,0.64,5.8,0.59,5.71,0.56,97,5,88,4,-3.4,0.1
10,3702,2002,56,900,-3.4,13.6,6.86,0.76,6.44,0.76,6.42,0.76,6.32,0.76,97,6,86,6,-3.2,0.1
10,3702,2002,56,910,-2.9,13.6,7.17,0.73,6.74,0.73,6.74,0.73,6.62,0.7,95,5,85,5,-2.9,0.2
10,3702,2002,56,920,-2.5,13.6,6.85,0.73,6.52,0.76,6.49,0.73,6.39,0.7,99,4,90,5,-2.5,0.1
10,3702,2002,56,930,-2.5,13.6,7.79,0.67,7.34,0.7,7.26,0.62,7.11,0.62,99,5,90,4,-2.5,0.1
10,3702,2002,56,940,-2.1,13.6,8.29,0.91,7.75,0.83,7.59,0.76,7.43,0.73,97,4,89,4,-2.2,0.1
10,3702,2002,56,950,-1.6,13.6,8.5,0.95,7.93,0.91,7.89,0.91,7.71,0.87,97,6,88,5,-2,0.1
10,3702,2002,56,1000,-1.6,13.6,9.61,0.76,8.96,0.83,8.8,0.83,8.59,0.8,92,6,83,6,-2,0.1
10,3702,2002,56,1010,-1.2,13.6,10.34,0.91,9.81,0.95,9.69,0.91,9.46,0.87,97,3,88,4,-1.8,0.1
10,3702,2002,56,1020,-1.2,13.6,10.29,0.91,9.59,0.95,9.51,0.95,9.27,0.91,93,4,84,4,-1.8,0.1
10,3702,2002,56,1030,-0.8,13.6,9.84,0.76,9.29,0.8,9.24,0.83,8.98,0.8,94,4,84,4,-1.6,0.1
10,3702,2002,56,1040,-0.8,13.7,9.61,0.73,8.93,0.83,9.05,0.73,8.84,0.73,103,4,95,5,-1.1,0.1
10,3702,2002,56,1050,-0.4,13.7,9.12,0.64,8.46,0.67,8.59,0.7,8.37,0.67,105,4,96,4,-1.1,0.1
10,3702,2002,56,1100,-0.4,13.7,9.54,0.76,9.08,0.83,9.03,0.76,8.82,0.76,102,4,92,3,-0.9,0.1
10,3702,2002,56,1110,0.1,13.7,9.76,0.76,9.12,0.95,9.03,0.87,8.82,0.83,101,4,91,4,-0.9,0.1
10,3702,2002,56,1120,0.1,13.7,9.66,0.91,9.03,1.04,8.96,0.99,8.75,0.99,101,4,92,5,-0.4,0.1
10,3702,2002,56,1130,0.5,13.7,9.32,0.99,8.59,0.99,8.59,0.95,8.42,0.95,99,6,88,7,-0.2,0.2
10,3702,2002,56,1140,0.5,13.7,9.59,0.76,8.96,0.8,8.96,0.83,8.8,0.83,97,6,87,5,-0.2,0.1
10,3702,2002,56,1150,0.9,13.7,9.81,0.87,9.1,0.87,9.08,0.83,8.89,0.8,99,6,88,7,0.3,0.2
10,3702,2002,56,1200,0.9,13.7,9.71,0.83,8.91,0.83,8.96,0.83,8.8,0.83,101,6,91,6,0.3,0.2
10,3702,2002,56,1210,0.9,13.7,10.37,1.04,9.66,1.08,9.51,1.13,9.32,1.08,95,7,84,8,0.8,0.1
10,3702,2002,56,1220,1.4,13.7,10.98,1.23,10.34,1.23,10.29,1.29,10.02,1.23,89,7,78,6,0.5,0.1
10,3702,2002,56,1230,1.4,13.7,11.64,0.76,10.87,0.76,10.9,0.83,10.64,0.76,88,4,77,4,0.8,0.1
10,3702,2002,56,1240,1.8,13.7,11.54,0.91,10.81,0.95,10.7,0.91,10.45,0.87,92,5,81,6,1,0.2
10,3702,2002,56,1250,1.8,13.7,11.36,1.08,10.67,1.13,10.56,1.18,10.29,1.08,91,5,81,5,1.2,0.1
10,3702,2002,56,1300,1.8,13.7,11.3,0.95,10.53,0.99,10.53,0.95,10.29,0.91,90,4,79,4,1.2,0.1
10,3702,2002,56,1310,2.2,13.7,11.51,1.13,10.67,1.23,10.56,1.23,10.34,1.13,94,4,83,5,1.7,0.1
10,3702,2002,56,1320,2.2,13.7,11.16,1.04,10.48,1.13,10.31,1.18,10.05,1.13,91,7,81,6,1.5,0.1
10,3702,2002,56,1330,2.2,13.7,11.51,1.13,10.75,1.23,10.59,1.18,10.37,1.08,91,6,81,6,1.7,0.1
10,3702,2002,56,1340,2.7,13.7,11.98,1.18,11.07,1.23,10.95,1.18,10.7,1.08,94,5,84,5,1.7,0.1
10,3702,2002,56,1350,2.7,13.7,12.26,1.18,11.51,1.29,11.36,1.23,11.07,1.13,90,7,81,7,1.7,0.1
10,3702,2002,56,1400,2.7,13.7,12.1,1.13,11.07,1.13,11.04,1.18,10.75,1.13,91,7,81,8,1.7,0.1
10,3702,2002,56,1410,3.1,13.7,12.17,1.08,11.27,1.18,11.07,1.18,10.87,1.04,91,5,81,5,2.2,0.1
10,3702,2002,56,1420,3.1,13.7,12.36,1.4,11.54,1.34,11.42,1.4,11.1,1.29,88,4,78,4,1.7,0.1
10,3702,2002,56,1430,3.1,13.7,12.33,1.23,11.51,1.29,11.51,1.29,11.19,1.23,87,5,77,5,1.7,0.1
10,3702,2002,56,1440,3.1,13.7,12.36,1.29,11.51,1.18,11.39,1.23,11.1,1.13,87,6,77,6,1.5,0.1
10,3702,2002,56,1450,3.1,13.7,12.62,1.29,11.73,1.34,11.51,1.4,11.27,1.29,92,7,80,7,1.5,0.2
10,3702,2002,56,1500,3.1,13.7,12.2,1.6,11.42,1.67,11.36,1.67,11.04,1.53,82,5,73,5,1.7,0.3
10,3702,2002,56,1510,3.1,13.7,12.72,1.08,11.88,1.13,11.76,1.13,11.42,1.04,85,6,75,5,1.7,0.2
10,3702,2002,56,1520,3.5,13.7,12.89,1.08,11.98,1.13,11.79,1.13,11.48,1.08,86,4,76,4,1.5,0.1
10,3702,2002,56,1530,3.5,13.7,12.93,1.08,12.17,0.99,12.04,1.08,11.64,1.04,86,5,76,5,1.5,0.1
10,3702,2002,56,1540,3.5,13.7,12.26,1.04,11.54,1.04,11.48,1.08,11.19,0.99,81,4,72,4,1.2,0.1
10,3702,2002,56,1550,3.1,13.7,12.26,1.13,11.51,1.18,11.36,1.18,11.04,1.13,81,4,72,5,1.2,0.1
10,3702,2002,56,1600,3.1,13.7,12.26,1.04,11.48,1.29,11.24,1.29,10.98,1.23,78,5,68,6,1.2,0.1
10,3702,2002,56,1610,3.1,13.7,12.72,0.99,11.88,1.08,11.88,1.08,11.54,1.04,89,4,81,4,1,0.1
10,3702,2002,56,1620,3.1,13.7,11.79,1.34,10.98,1.47,10.95,1.47,10.67,1.4,83,6,74,6,0.8,0.1
10,3702,2002,56,1630,3.1,13.7,12.79,0.95,12.01,1.04,11.76,1.08,11.42,0.99,83,3,73,4,0.5,0.1
10,3702,2002,56,1640,2.7,13.7,12.66,0.99,11.67,1.08,11.36,1.18,11.04,1.08,83,4,74,4,0.5,0
10,3702,2002,56,1650,2.7,13.7,11.98,1.08,11.07,1.13,10.87,1.13,10.59,1.04,84,4,74,4,0.3,0.1
10,3702,2002,56,1700,2.7,13.7,12.59,0.87,11.64,0.87,11.48,0.91,11.16,0.87,84,4,75,4,0.1,0.1
10,3702,2002,56,1710,2.2,13.7,11.76,0.83,10.81,0.95,10.67,0.91,10.39,0.87,87,3,77,3,-0.2,0.1
10,3702,2002,56,1720,2.2,13.7,10.67,1.29,9.87,1.29,9.54,1.29,9.32,1.23,85,4,76,4,-0.4,0.1
10,3702,2002,56,1730,1.8,13.4,10.87,0.83,10,0.76,9.61,0.76,9.39,0.73,85,3,76,3,-0.6,0.1
10,3702,2002,56,1740,1.8,13.3,10.7,0.76,9.76,0.83,9.39,0.87,9.15,0.83,84,3,75,3,-0.9,0.1
10,3702,2002,56,1750,1.4,13.3,10.9,0.7,9.79,0.76,9.22,0.7,9,0.67,86,2,77,3,-1.3,0.1
10,3702,2002,56,1800,0.9,13.2,11.04,0.64,9.89,0.67,9.36,0.7,9.12,0.67,86,2,77,3,-1.6,0.1
10,3702,2002,56,1810,0.9,13.2,10.53,0.52,9.44,0.56,8.75,0.64,8.53,0.62,87,2,77,3,-1.6,0
10,3702,2002,56,1820,0.5,13.2,10.21,0.54,9.03,0.59,8.37,0.62,8.18,0.59,86,2,77,3,-1.8,0.1
10,3702,2002,56,1830,0.1,13.2,10.31,0.5,9.19,0.52,8.48,0.54,8.27,0.54,87,1,77,2,-2,0.1
10,3702,2002,56,1840,0.1,13.2,10.1,0.48,9.03,0.52,8.37,0.54,8.16,0.52,85,2,77,2,-2,0
10,3702,2002,56,1850,-0.4,13.2,9.71,0.5,8.62,0.5,7.93,0.52,7.73,0.48,85,2,75,2,-2.2,0.1
10,3702,2002,56,1900,-0.4,13.2,9.41,0.5,8.37,0.52,7.71,0.54,7.55,0.52,85,2,75,2,-2.5,0
10,3702,2002,56,1910,-0.8,13.2,9.69,0.5,8.62,0.54,7.87,0.54,7.67,0.54,86,2,76,3,-2.5,0
